10.05931563	0.004091621845
110.0829728	0.004016586844
209.9212911	0.003914127345
309.9458403	0.003812684746
409.9704038	0.003721380918
509.9949398	0.003665911221
610.0195163	0.003583133871
710.0440916	0.003511394482
810.0686443	0.003461842049
910.0932208	0.00340484701
1009.93153	0.00334924845
1109.956097	0.00330644734
1209.980663	0.003260532046
1310.00523	0.003220330012
1410.029797	0.003185821977
1510.054384	0.003149910192
1610.078949	0.003124752808
1709.917252	0.003089377482
1809.941823	0.0030678462
1909.966383	0.003044295022
2009.990963	0.003022500677
2110.015545	0.003005083171
2210.040118	0.002980149436
2310.064708	0.00295113225
2410.089274	0.002956560396
2509.927554	0.002925689097
2609.952135	0.002907473931
2709.976706	0.002901934272
2810.001251	0.002880058504
2910.025848	0.002873794637
3010.050415	0.002875816149
3110.074985	0.002864073127
3210.099549	0.002833583426
3309.937853	0.002825833374
3409.962432	0.002816152546
3509.987028	0.00280700427
3610.011603	0.00280232171
3710.036164	0.002788551313
3810.060743	0.002783332446
3910.085292	0.00278194304
4010.109855	0.002788418272
4109.948177	0.002781709442
4209.972755	0.002759867665
4309.99733	0.002743388774
4410.021899	0.002738719479
4510.046446	0.002723957163
4610.071021	0.002725584602
4710.095591	0.002725595642
4809.933879	0.002727717951
4909.958451	0.002718879429
5009.983035	0.002721305326
5110.007589	0.002715369894
5210.032159	0.002715872446
5310.056735	0.002711733892
5410.08131	0.002703701094
5510.105866	0.002706989469
5609.94419	0.002707487073
5709.968766	0.002694756841
5809.993345	0.002697839315
5910.017894	0.002717977895
6010.04249	0.00273871307
6110.067041	0.002775420506
6210.091616	0.00272126465
6310.116173	0.002695603541
6409.954479	0.002671640246
6509.979047	0.00266980371
6610.003613	0.002654828838
6710.028178	0.002638430234
6810.052772	0.002637976665
6910.077336	0.00264006583
7010.101914	0.002640589502
7110.126472	0.002627494443
7209.964754	0.002632449806
7309.989344	0.002642298054
7410.013915	0.002626300333
7510.038473	0.002624798345
7610.063054	0.002622011916
7710.087612	0.002617741134
7810.112159	0.002618502964
7909.950474	0.00261317348
8009.975046	0.00262148969
8109.999627	0.002635987206
8210.024205	0.002633393796
8310.048783	0.002605386409
8410.073342	0.002597651233
8510.097917	0.002589251401
8610.122483	0.002597465079
8709.960799	0.002588638621
8809.985363	0.002580945075
8910.009942	0.002581095082
9010.03452	0.002580927791
9110.059064	0.002583405784
9210.083636	0.002585279263
9310.108212	0.00257632571
9410.132789	0.002566059924
9509.971079	0.002573615732
9609.995681	0.002566050016
9710.020247	0.002560060401
9810.044813	0.002572816662
9910.069392	0.002563239375
10010.09396	0.002557116941
10110.11854	0.002556916914
10210.14312	0.002547671456
10309.98139	0.002533600636
10410.00593	0.002534709061
10510.03053	0.002528709959
10610.0551	0.002531081633
10710.07964	0.002535832122
10810.10423	0.002531738106
10910.12879	0.002530887906
11009.96707	0.002529608112
11109.99168	0.002527533931
11210.01623	0.002527837812
11310.04079	0.002531266551
11410.06539	0.002543294326
11510.08993	0.002561763349
11610.11447	0.002575068696
11710.13907	0.002603715279
11809.97738	0.002649279715
11910.00199	0.002702176308
12010.0265	0.002762378477
12110.05111	0.002841415628
12210.07501	0.002877327243
12310.10023	0.002835156408
12410.12478	0.002757930556
12510.14939	0.002682014542
12609.98772	0.00262883985
12710.01224	0.002571957007
12810.03681	0.002541073391
12910.0614	0.002526527607
13010.08594	0.002506061482
13110.1105	0.00248810757
13210.1351	0.002485323789
13310.15968	0.002483199905
13409.99796	0.002481354294
13510.02249	0.002476206153
13610.04707	0.002461927336
13710.07164	0.00247260521
13810.09622	0.002470065859
13910.12079	0.002469066501
14010.14539	0.002468564116
14109.98368	0.002465680176
14210.00822	0.00246056323
14310.03282	0.002458178831
14410.05736	0.002460216186
14510.08193	0.002463006102
14610.10652	0.002466481773
14710.1311	0.00246369684
14810.15565	0.002457718569
14909.994	0.002457646245
15010.01854	0.0024515396
15110.0431	0.002452129581
15210.06769	0.002464390958
15310.09222	0.002458142006
15410.11677	0.002449816719
15510.14137	0.002453925416
15610.16595	0.002446787574
15710.00425	0.002470257894
15810.02886	0.002457107486
15910.05336	0.002453380531
16010.07799	0.002455933305
16110.10246	0.002459344716
16210.12708	0.002475712343
16310.15166	0.002484216396
16410.17624	0.002461094087
16510.01454	0.0024522089
16610.0391	0.002449396641
16710.06365	0.002446755324
16810.08823	0.002440389419
16910.11284	0.002434793744
17010.1374	0.002444355948
17110.16196	0.002454290134
17210.00023	0.002430801757
17310.02484	0.00243369066
17410.04932	0.002440444174
17510.07394	0.002437548771
17610.09846	0.002430398443
17710.12311	0.00243988552
17810.1476	0.002435912051
17910.17221	0.002430660183
18010.01051	0.00244561799
18110.0351	0.00246064528
18210.05964	0.002496641753
18310.08424	0.002590063241
18410.10885	0.002493217926
18510.1334	0.002466489266
18610.15796	0.002446905967
18710.1826	0.002434798022
18810.02083	0.002425792745
18910.04543	0.002426350587
19010.06993	0.002428698612
19110.09452	0.002421382912
19210.11911	0.00242821359
19310.14367	0.002413790373
19410.16826	0.002418014509
19510.19285	0.002429040044
19610.03109	0.002417833624
19710.05569	0.002421357619
19810.08029	0.002415428626
19910.1049	0.002418141356
20010.12949	0.002416198411
