0	-4.517919E-2	-4.389054E-2	-4.453486E-2	50E-9	1.2287040E-3
3.99999999e-06	-4.163540E-2	-4.389054E-2	-4.550135E-2	50E-9	1.2287040E-3
8.000000008e-06	-4.517919E-2	-4.421270E-2	-4.517919E-2	50E-9	1.2287040E-3
1.2e-05	-4.711216E-2	-4.936730E-2	-5.001163E-2	50E-9	1.2287040E-3
1.600000002e-05	-4.775649E-2	-4.807865E-2	-4.872298E-2	50E-9	1.2287040E-3
2.000000001e-05	-4.711216E-2	-4.840081E-2	-4.968947E-2	50E-9	1.2287040E-3
2.4e-05	-4.872298E-2	-4.936730E-2	-5.033379E-2	50E-9	1.2287040E-3
2.799999999e-05	-4.775649E-2	-4.807865E-2	-4.840081E-2	50E-9	1.2287040E-3
3.2e-05	-5.194461E-2	-5.001163E-2	-5.033379E-2	50E-9	1.2287040E-3
3.599999999e-05	-5.452191E-2	-5.419974E-2	-5.258893E-2	50E-9	1.2287040E-3
4.000000001e-05	-5.484407E-2	-5.387758E-2	-5.419974E-2	50E-9	1.2287040E-3
4.4e-05	-5.452191E-2	-5.484407E-2	-5.355542E-2	50E-9	1.2287040E-3
4.799999999e-05	-5.419974E-2	-5.548840E-2	-5.452191E-2	50E-9	1.2287040E-3
5.200000001e-05	-5.548840E-2	-5.516623E-2	-5.323326E-2	50E-9	1.2287040E-3
5.6e-05	-5.387758E-2	-5.548840E-2	-5.516623E-2	50E-9	1.2287040E-3
6.000000002e-05	-5.677705E-2	-5.903219E-2	-5.967651E-2	50E-9	1.2287040E-3
6.400000001e-05	-5.903219E-2	-5.774354E-2	-5.935435E-2	50E-9	1.2287040E-3
6.8e-05	-6.032084E-2	-5.935435E-2	-5.903219E-2	50E-9	1.2287040E-3
7.199999999e-05	-5.903219E-2	-5.838786E-2	-6.032084E-2	50E-9	1.2287040E-3
7.600000001e-05	-5.838786E-2	-5.871002E-2	-6.064300E-2	50E-9	1.2287040E-3
8e-05	-5.806570E-2	-5.871002E-2	-5.903219E-2	50E-9	1.2287040E-3
8.400000002e-05	-5.871002E-2	-6.354246E-2	-6.225381E-2	50E-9	1.2287040E-3
8.800000001e-05	-6.289814E-2	-6.547544E-2	-6.322030E-2	50E-9	1.2287040E-3
9.2e-05	-6.418679E-2	-6.515328E-2	-6.354246E-2	50E-9	1.2287040E-3
9.600000001e-05	-6.289814E-2	-6.418679E-2	-6.483112E-2	50E-9	1.2287040E-3
0.0001	-6.225381E-2	-6.322030E-2	-6.515328E-2	50E-9	1.2287040E-3
0.000104	-6.289814E-2	-6.386463E-2	-6.483112E-2	50E-9	1.2287040E-3
0.000108	-6.386463E-2	-6.322030E-2	-6.515328E-2	50E-9	1.2287040E-3
0.000112	-6.257598E-2	-6.354246E-2	-6.160949E-2	50E-9	1.2287040E-3
0.000116	-6.418679E-2	-6.547544E-2	-6.354246E-2	50E-9	1.2287040E-3
0.00012	-6.450895E-2	-6.418679E-2	-6.483112E-2	50E-9	1.2287040E-3
0.000124	-6.418679E-2	-6.257598E-2	-6.483112E-2	50E-9	1.2287040E-3
0.000128	-6.354246E-2	-6.322030E-2	-6.483112E-2	50E-9	1.2287040E-3
0.000132	-6.483112E-2	-6.966356E-2	-6.901923E-2	50E-9	1.2287040E-3
0.000136	-6.837491E-2	-6.837491E-2	-6.837491E-2	50E-9	1.2287040E-3
0.00014	-6.676409E-2	-6.805274E-2	-6.869707E-2	50E-9	1.2287040E-3
0.000144	-6.901923E-2	-6.966356E-2	-7.030788E-2	50E-9	1.2287040E-3
0.000148	-7.030788E-2	-6.869707E-2	-6.708626E-2	50E-9	1.2287040E-3
0.000152	-6.869707E-2	-6.966356E-2	-6.837491E-2	50E-9	1.2287040E-3
0.000156	-6.579760E-2	-7.320735E-2	-7.514032E-2	50E-9	1.2287040E-3
0.00016	-7.352951E-2	-7.417384E-2	-7.449600E-2	50E-9	1.2287040E-3
0.000164	-7.514032E-2	-7.417384E-2	-7.417384E-2	50E-9	1.2287040E-3
0.000168	-7.417384E-2	-7.481816E-2	-7.256302E-2	50E-9	1.2287040E-3
0.000172	-7.288519E-2	-7.191870E-2	-7.095221E-2	50E-9	1.2287040E-3
0.000176	-7.256302E-2	-7.288519E-2	-7.385167E-2	50E-9	1.2287040E-3
0.00018	-7.320735E-2	-7.320735E-2	-7.868412E-2	50E-9	1.2287040E-3
0.000184	-7.771763E-2	-7.900628E-2	-7.836195E-2	50E-9	1.2287040E-3
0.000188	-7.836195E-2	-7.836195E-2	-7.900628E-2	50E-9	1.2287040E-3
0.000192	-7.836195E-2	-8.093925E-2	-7.868412E-2	50E-9	1.2287040E-3
0.000196	-7.707330E-2	-7.836195E-2	-7.803979E-2	50E-9	1.2287040E-3
0.0002	-7.836195E-2	-7.803979E-2	-7.836195E-2	50E-9	1.2287040E-3
0.000204	-7.868412E-2	-7.932844E-2	-7.868412E-2	50E-9	1.2287040E-3
0.000208	-7.675114E-2	-7.868412E-2	-7.675114E-2	50E-9	1.2287040E-3
0.000212	-7.932844E-2	-7.707330E-2	-7.900628E-2	50E-9	1.2287040E-3
0.000216	-7.900628E-2	-7.836195E-2	-7.900628E-2	50E-9	1.2287040E-3
0.00022	-7.836195E-2	-7.675114E-2	-7.932844E-2	50E-9	1.2287040E-3
0.000224	-7.771763E-2	-7.675114E-2	-7.932844E-2	50E-9	1.2287040E-3
0.000228	-7.836195E-2	-7.771763E-2	-8.383872E-2	50E-9	1.2287040E-3
0.000232	-8.351656E-2	-8.480521E-2	-8.480521E-2	50E-9	1.2287040E-3
0.000236	-8.351656E-2	-8.222791E-2	-8.416088E-2	50E-9	1.2287040E-3
0.00024	-8.351656E-2	-8.383872E-2	-8.609386E-2	50E-9	1.2287040E-3
0.000244	-8.255007E-2	-8.416088E-2	-8.351656E-2	50E-9	1.2287040E-3
0.000248	-8.029493E-2	-8.416088E-2	-8.093925E-2	50E-9	1.2287040E-3
0.000252	-8.383872E-2	-8.287223E-2	-8.802684E-2	50E-9	1.2287040E-3
0.000256	-8.738251E-2	-8.706035E-2	-8.770467E-2	50E-9	1.2287040E-3
0.00026	-8.834900E-2	-8.738251E-2	-8.834900E-2	50E-9	1.2287040E-3
0.000264	-8.770467E-2	-8.609386E-2	-8.834900E-2	50E-9	1.2287040E-3
0.000268	-8.867116E-2	-8.770467E-2	-8.834900E-2	50E-9	1.2287040E-3
0.000272	-8.706035E-2	-8.899332E-2	-8.770467E-2	50E-9	1.2287040E-3
0.000276	-8.770467E-2	-8.802684E-2	-9.253711E-2	50E-9	1.2287040E-3
0.00028	-9.253711E-2	-9.382577E-2	-9.318144E-2	50E-9	1.2287040E-3
0.000284	-9.285928E-2	-9.414793E-2	-9.253711E-2	50E-9	1.2287040E-3
0.000288	-9.253711E-2	-9.414793E-2	-9.350360E-2	50E-9	1.2287040E-3
0.000292	-9.285928E-2	-9.511442E-2	-9.382577E-2	50E-9	1.2287040E-3
0.000296	-9.253711E-2	-9.221495E-2	-9.285928E-2	50E-9	1.2287040E-3
0.0003	-9.414793E-2	-9.221495E-2	-9.318144E-2	50E-9	1.2287040E-3
0.000304	-9.833604E-2	-9.736956E-2	-9.801388E-2	50E-9	1.2287040E-3
0.000308	-9.801388E-2	-9.833604E-2	-9.833604E-2	50E-9	1.2287040E-3
0.000312	-9.736956E-2	-9.801388E-2	-9.801388E-2	50E-9	1.2287040E-3
0.000316	-9.608090E-2	-9.930253E-2	-9.801388E-2	50E-9	1.2287040E-3
0.00032	-9.865821E-2	-9.736956E-2	-9.608090E-2	50E-9	1.2287040E-3
0.000324	-9.769172E-2	-9.833604E-2	-9.833604E-2	50E-9	1.2287040E-3
0.000328	-9.833604E-2	-9.833604E-2	-9.994686E-2	50E-9	1.2287040E-3
0.000332	-9.833604E-2	-9.930253E-2	-9.672523E-2	50E-9	1.2287040E-3
0.000336	-9.801388E-2	-9.672523E-2	-9.898037E-2	50E-9	1.2287040E-3
0.00034	-9.704739E-2	-9.704739E-2	-9.930253E-2	50E-9	1.2287040E-3
0.000344	-1.012355E-1	-9.833604E-2	-9.994686E-2	50E-9	1.2287040E-3
0.000348	-9.865821E-2	-9.672523E-2	-9.640307E-2	50E-9	1.2287040E-3
0.000352	-1.028463E-1	-1.044571E-1	-1.015577E-1	50E-9	1.2287040E-3
0.000356	-1.031685E-1	-1.028463E-1	-1.028463E-1	50E-9	1.2287040E-3
0.00036	-1.028463E-1	-1.025242E-1	-1.031685E-1	50E-9	1.2287040E-3
0.000364	-1.041350E-1	-1.041350E-1	-1.031685E-1	50E-9	1.2287040E-3
0.000368	-1.051015E-1	-1.038128E-1	-1.031685E-1	50E-9	1.2287040E-3
0.000372	-1.015577E-1	-1.044571E-1	-1.041350E-1	50E-9	1.2287040E-3
0.000376	-1.102561E-1	-1.086453E-1	-1.076788E-1	50E-9	1.2287040E-3
0.00038	-1.080009E-1	-1.073566E-1	-1.067123E-1	50E-9	1.2287040E-3
0.000384	-1.073566E-1	-1.092896E-1	-1.080009E-1	50E-9	1.2287040E-3
0.000388	-1.089674E-1	-1.086453E-1	-1.067123E-1	50E-9	1.2287040E-3
0.000392	-1.076788E-1	-1.083231E-1	-1.080009E-1	50E-9	1.2287040E-3
0.000396	-1.080009E-1	-1.076788E-1	-1.102561E-1	50E-9	1.2287040E-3
0.0004	-1.112226E-1	-1.118669E-1	-1.125112E-1	50E-9	1.2287040E-3
0.000404	-1.128334E-1	-1.125112E-1	-1.102561E-1	50E-9	1.2287040E-3
0.000408	-1.150885E-1	-1.121890E-1	-1.134777E-1	50E-9	1.2287040E-3
0.000412	-1.125112E-1	-1.137999E-1	-1.128334E-1	50E-9	1.2287040E-3
0.000416	-1.134777E-1	-1.134777E-1	-1.137999E-1	50E-9	1.2287040E-3
0.00042	-1.141220E-1	-1.134777E-1	-1.131555E-1	50E-9	1.2287040E-3
0.000424	-1.134777E-1	-1.170215E-1	-1.186323E-1	50E-9	1.2287040E-3
0.000428	-1.176658E-1	-1.170215E-1	-1.176658E-1	50E-9	1.2287040E-3
0.000432	-1.163772E-1	-1.179880E-1	-1.179880E-1	50E-9	1.2287040E-3
0.000436	-1.170215E-1	-1.163772E-1	-1.176658E-1	50E-9	1.2287040E-3
0.00044	-1.186323E-1	-1.179880E-1	-1.176658E-1	50E-9	1.2287040E-3
0.000444	-1.176658E-1	-1.170215E-1	-1.183101E-1	50E-9	1.2287040E-3
0.000448	-1.176658E-1	-1.166993E-1	-1.179880E-1	50E-9	1.2287040E-3
0.000452	-1.166993E-1	-1.179880E-1	-1.157328E-1	50E-9	1.2287040E-3
0.000456	-1.183101E-1	-1.157328E-1	-1.192766E-1	50E-9	1.2287040E-3
0.00046	-1.186323E-1	-1.176658E-1	-1.179880E-1	50E-9	1.2287040E-3
